question_set,question,choice,"Organization","Issue area","Financial transparency","Accountability","Funding sources","Relationship with host government"
130,1,2,4,2,1,2,2,3
130,1,3,1,3,2,2,1,3
130,2,1,4,1,2,2,1,2
130,2,2,3,2,2,1,2,2
130,2,3,3,4,1,1,3,2
130,3,1,3,2,2,2,3,3
130,3,2,2,4,1,2,3,2
130,3,3,1,3,1,2,1,3
130,4,1,4,4,2,1,3,1
130,4,2,4,2,1,2,2,2
130,4,3,2,1,2,2,2,3
130,5,1,4,3,2,1,1,2
130,5,2,3,4,1,1,3,3
130,5,3,1,1,1,1,3,1
130,6,1,3,1,1,2,1,1
130,6,2,3,3,2,1,3,1
130,6,3,2,3,1,2,3,3
130,7,1,4,1,1,2,1,1
130,7,2,4,3,2,1,2,1
130,7,3,2,2,1,1,2,3
130,8,1,1,4,2,2,1,2
130,8,2,3,1,2,1,3,3
130,8,3,1,2,2,1,2,3
130,9,1,3,3,1,1,3,1
130,9,2,1,4,2,2,3,2
130,9,3,2,4,2,2,2,2
130,10,1,3,1,1,2,2,1
130,10,2,2,1,2,1,1,1
130,10,3,1,3,2,1,1,2
130,11,1,4,1,1,1,3,2
130,11,2,2,4,2,2,1,1
130,11,3,2,3,1,2,1,3
130,12,1,2,2,2,1,1,1
130,12,2,1,4,1,1,2,1
130,12,3,1,2,1,1,2,3
